user,movie,rating
904,185,3.24293971062
904,1288,2.98985981941
904,1266,3.33895587921
904,2796,3.10183572769
904,3261,2.91998887062
904,3927,3.18540000916
904,1302,3.38929653168
904,3210,3.32821989059
904,1644,2.99868083
904,16,3.22454762459
904,1089,3.25857067108
904,1997,3.48682928085
904,2391,3.0417881012
904,1994,3.34008479118
904,1394,3.02768278122
904,1968,3.37947416306
904,1517,3.28628921509
904,3506,2.84550952911
904,2245,3.13296055794
904,2613,2.92309951782
904,1407,3.39853954315
904,3249,3.30883336067
904,2072,2.72711467743
904,3552,3.58167648315
904,2451,2.47152495384
904,553,3.56973218918
904,1128,2.8885474205
904,1222,3.3158197403
904,1299,3.20018219948
904,1603,2.90204000473
904,1321,3.48570823669
904,1136,3.51038336754
904,3527,3.6355381012
904,3835,3.15074300766
904,1263,3.24373602867
904,1732,2.77340102196
904,1091,2.82481575012
904,590,3.3147354126
904,383,3.04447484016
904,3471,3.42833352089
904,2401,3.49675178528
904,3476,2.97533845901
904,2279,3.12499094009
904,3671,3.42781472206
904,1597,3.46726584435
904,586,3.19125413895
904,1982,3.34893488884
904,2915,3.32548069954
904,3499,3.37643885612
904,3102,3.59089231491
904,2369,2.39877414703
904,229,2.77140331268
904,1036,3.9749610424
904,3018,3.04684305191
904,3505,3.4136095047
904,2159,2.9211909771
904,39,3.03787541389
904,1717,3.01225566864
904,1754,3.36491656303
904,3263,2.93357825279
904,1358,3.36617493629
904,1998,2.14784479141
904,2119,2.95227193832
904,2921,3.38832616806
904,1388,2.70904970169
904,1200,3.73228025436
904,1234,3.48546600342
904,543,2.93840289116
904,2328,3.22851896286
904,3715,2.64861226082
904,1347,3.24426984787
904,3101,3.43048000336
904,1625,3.55444049835
904,2120,3.27739667892
904,50,3.61674356461
904,1214,3.64010810852
904,2787,2.89458417892
904,1343,3.28267145157
904,3682,3.53601574898
904,45,2.8322660923
904,2901,2.91730308533
904,3508,3.54376006126
904,3219,3.27432394028
904,3576,3.15670514107
904,482,2.97491121292
904,3253,3.11998081207
904,3063,3.08133363724
904,3255,3.23245477676
904,382,3.28079819679
904,662,3.31270766258
904,2460,2.19133901596
904,608,3.17721843719
904,735,2.75233364105
904,3614,3.04649734497
904,303,3.0723259449
904,1196,3.5772292614
904,2527,3.1686565876
904,3424,2.64704823494
904,2707,3.6092505455
904,3203,3.40623855591
904,3362,2.99118828773
904,2058,3.59011292458
904,2121,2.9697663784
904,260,3.73385119438
904,2459,2.68874287605
904,2917,3.33496332169
904,3358,2.92935538292
904,2263,3.13886737823
904,2478,2.78934955597
904,349,3.56773900986
904,373,2.93129372597
904,454,3.31134939194
904,832,3.44364142418
904,1983,3.05200767517
904,3948,3.6928319931
904,2419,3.07267284393
904,1092,3.53629422188
904,2348,2.35323143005
904,1193,3.30978775024
904,2461,2.22021460533
904,1805,3.53323912621
904,1090,3.39369416237
904,3033,3.06179356575
904,2465,2.35844111443
904,2423,3.50193095207
904,1674,3.29572510719
904,3363,3.32638049126
904,3524,3.08158683777
904,3837,2.76572942734
904,2289,2.78547906876
904,1278,3.38927388191
904,2301,3.24468445778
904,1361,2.83540391922
904,1258,3.41158223152
904,1387,3.48331356049
904,1476,3.17019486427
1181,1238,3.15648508072
1181,1959,2.67567062378
1181,540,1.82991683483
1181,897,2.95560193062
1181,1084,3.27638983727
1181,1395,2.71160197258
1181,1721,2.64651823044
1181,1303,3.39445352554
1181,2572,2.72551870346
1181,3213,2.9853785038
1181,85,2.75788807869
1181,2259,2.18213200569
1181,879,2.42412400246
1181,3425,2.51256775856
1181,3566,2.7679309845
1181,804,2.40688586235
1181,2247,2.5396592617
1181,3105,2.96732664108
1181,472,2.32375144958
1181,1466,3.11869382858
1181,1888,2.09572696686
1181,78,2.63004922867
1181,1016,2.51792287827
1181,3577,2.10025787354
1181,3087,2.8730738163
1181,597,2.7268447876
1181,976,2.74639034271
1181,1468,1.99493074417
1181,1863,1.74630463123
1181,2294,2.8357834816
1181,3844,2.63402938843
1181,193,1.9208984375
1181,1404,2.66027736664
1181,1924,2.25755167007
1181,3198,3.25831818581
1181,28,3.26147794724
1181,436,2.37272047997
1181,2180,2.98403120041
1181,2683,2.74423027039
1181,1243,3.29835963249
1181,1274,3.26181173325
1181,2044,2.15537643433
1181,412,2.78394365311
1181,1034,3.06964707375
1181,1974,2.41973209381
1181,2945,2.22848892212
1181,731,2.27979516983
1181,2240,2.7632188797
1181,2752,2.50555753708
1181,3296,2.97552490234
1181,76,2.43243026733
1181,667,1.73724389076
1181,2526,2.10842657089
1181,3264,2.65044164658
1181,2335,2.40986967087
1181,3211,2.7470061779
1181,1019,3.06452870369
1181,2331,2.54795217514
1181,2750,2.92565226555
1181,3072,2.92235803604
1181,3387,2.20265936852
1181,159,2.76054000854
1181,743,2.11281085014
1181,916,3.33106994629
1181,1135,2.51437783241
1181,2134,2.80969643593
1181,2738,2.72353386879
1181,253,2.87729263306
1181,1689,2.61960411072
1181,1866,2.71918678284
1181,2076,3.08308911324
1181,2371,2.898624897
1181,3587,2.32570934296
1181,2062,2.62925386429
1181,2069,2.89793896675
1181,2496,2.70607233047
1181,3328,3.25318479538
1181,223,3.28000831604
1181,2090,2.68550038338
1181,3500,2.14458751678
1181,3792,2.83605527878
1181,417,2.99069857597
1181,926,3.35186290741
1181,2022,2.91826152802
1181,1457,2.43056797981
1181,2255,2.20794939995
1181,2789,2.40949845314
1181,3654,3.2272977829
1181,209,2.05456089973
1181,372,2.5982196331
1181,1961,3.20216631889
1181,2407,2.82553815842
1181,493,2.87793278694
1181,2013,2.68384742737
1181,190,2.91279959679
1181,225,2.57161664963
1181,233,3.00724005699
1181,861,2.99414157867
1181,2757,2.90787124634
1181,3244,2.75489187241
1181,224,2.80832529068
1181,2181,2.98963284492
1181,3222,3.43223381042
1181,1613,2.34109592438
1181,2109,3.04040265083
1181,2398,3.10693645477
1181,2466,2.71595716476
1181,2829,2.45694875717
1181,3734,2.72209191322
1181,185,2.34854388237
1181,305,2.19941329956
1181,3155,2.56467032433
1181,325,1.89584410191
1181,955,3.31696486473
1181,912,3.55335950851
1181,1170,1.52487456799
1181,2840,2.45320820808
1181,146,2.03959751129
1181,704,1.93638265133
1181,1304,3.39373016357
1181,1488,2.37413454056
1181,3923,2.16828918457
1181,2239,2.94286608696
1181,2781,2.55964946747
1181,3449,2.40084815025
1181,3826,2.26564335823
1181,1008,2.58617305756
1181,3125,2.72205066681
1181,1302,3.05115175247
1181,1485,2.80109333992
1181,2138,3.17642068863
1181,3060,3.13775610924
1181,3593,1.41987526417
1181,3774,1.60243928432
1181,1190,2.68569684029
1181,2155,2.70109415054
1181,3446,2.64505600929
1181,1399,2.39510273933
1181,1644,2.08210468292
1181,2380,1.72979235649
1181,3272,2.64483499527
1181,440,3.09089207649
1181,2471,2.17551112175
1181,2956,2.62743115425
1181,1089,3.38403320312
1181,1367,2.2657315731
1181,2281,2.98904156685
1181,2433,2.74771881104
1181,2470,2.83638644218
1181,2520,2.44423294067
1181,2699,2.51469969749
1181,3813,2.54734492302
1181,1130,2.72880768776
1181,1410,2.18812251091
1181,2040,2.26948666573
1181,3557,2.52392506599
1181,1997,3.27312111855
1181,1171,3.08247971535
1181,2729,3.15545105934
1181,3764,2.23994040489
1181,1461,2.02917671204
1181,340,2.52556633949
1181,3497,2.39734172821
1181,3791,2.39364242554
1181,94,2.92374992371
1181,2560,2.75516009331
1181,3699,2.79751753807
1181,1113,2.0263068676
1181,339,2.70666503906
1181,1517,3.03469848633
1181,3269,2.45251488686
1181,2779,2.92471718788
1181,491,2.64916372299
1181,1665,2.26760315895
1181,2245,2.73954534531
1181,2613,2.5848004818
1181,1701,2.74628424644
1181,3350,2.94065785408
1181,840,1.95364379883
1181,3683,3.40186619759
1181,2375,2.37134385109
1181,2458,2.12194442749
1181,3135,3.00733017921
1181,3249,2.48611807823
1181,3937,2.41576504707
1181,2252,2.53822493553
1181,1748,3.23885941505
1181,19,1.95658266544
1181,2085,2.85146713257
1181,2950,1.89834475517
1181,3138,2.62069106102
1181,3947,2.94984054565
1181,419,1.84014213085
1181,1192,3.1612765789
1181,2374,2.43702149391
1181,3676,2.62612819672
1181,415,2.08757686615
1181,1128,2.48599624634
1181,2836,2.75519585609
1181,3327,2.91830205917
1181,257,2.46301674843
1181,299,2.93940877914
1181,1186,2.86295938492
1181,1841,2.45257973671
1181,2418,2.56202745438
1181,3243,2.01962423325
1181,2131,3.12113189697
1181,2891,2.84738588333
1181,1189,3.27858877182
1181,1321,3.11827039719
1181,2150,3.14726829529
1181,3943,2.33262586594
1181,455,1.92260324955
1181,2810,3.3981821537
1181,3285,2.27308106422
1181,1827,3.34442949295
1181,2420,2.71230363846
1181,3320,3.03044652939
1181,511,2.3408498764
1181,2385,2.07615113258
1181,3824,1.82627141476
1181,3015,2.69062900543
1181,2794,2.36076879501
1181,1091,2.15536761284
1181,2764,3.00054645538
1181,3074,3.04574489594
1181,3262,2.73400878906
1181,1286,2.79255175591
1181,489,1.91410946846
1181,2413,2.65249156952
1181,2942,2.39938926697
1181,3723,2.99046373367
1181,2336,3.19405245781
1181,3412,2.81382369995
1181,316,2.87285494804
1181,1966,2.97028470039
1181,1124,2.79119205475
1181,1271,2.92827367783
1181,374,1.53552913666
1181,1641,3.15550351143
1181,2004,2.17910194397
1181,2926,2.77012085915
1181,3671,3.37367296219
1181,3773,2.23201870918
1181,231,2.49510121346
1181,2141,2.67808055878
1181,2473,1.9412856102
1181,2702,2.57283854485
1181,2805,2.32122206688
1181,3066,3.01147150993
1181,3141,2.59295964241
1181,3451,3.0874068737
1181,586,2.43007564545
1181,2164,1.55222797394
1181,2770,2.8104724884
1181,2861,2.3238401413
1181,3254,2.40405583382
1181,3619,2.65641283989
1181,2048,2.77965736389
1181,2078,3.05280709267
1181,2269,2.11287379265
1181,2598,2.56253528595
1181,2688,2.47376537323
1181,2759,2.8421561718
1181,1017,2.74677085876
1181,2211,3.16937947273
1181,3300,2.86333918571
1181,1982,3.0654296875
1181,1121,2.6313457489
1181,2718,2.78052783012
1181,594,3.00111317635
1181,610,2.98779582977
1181,1513,2.55518841743
1181,2099,2.81161570549
1181,2297,2.59844899178
1181,2906,1.81892466545
1181,3102,2.99140167236
1181,2469,2.64771151543
1181,3129,2.9315032959
1181,217,2.24980759621
1181,441,2.98053145409
1181,948,2.95664548874
1181,1735,2.56555151939
1181,3423,2.52193260193
1181,537,2.54672169685
1181,2081,2.8426630497
1181,2495,3.07144260406
1181,3018,2.91574907303
1181,445,2.21663594246
1181,1669,2.82578420639
1181,2046,2.79481172562
1181,2581,2.4837064743
1181,1279,3.11874771118
1181,2163,2.24701666832
1181,3036,2.82272076607
1181,719,2.33781480789
1181,1022,2.87658143044
1181,1060,3.15764021873
1181,2440,2.86872792244
1181,3465,2.11329507828
1181,520,2.39482164383
1181,1614,2.63928294182
1181,1677,2.15953278542
1181,2315,1.89845609665
1181,3263,2.63002848625
1181,7,2.55059075356
1181,514,2.9887149334
1181,637,2.14982461929
1181,2136,2.68312811852
1181,2717,2.44732880592
1181,3024,2.03822731972
1181,453,2.60729885101
1181,1422,2.40282964706
1181,1849,2.29580283165
1181,2104,2.55527687073
1181,3496,2.5275657177
1181,314,2.99623537064
1181,728,3.06273341179
1181,1810,2.85824322701
1181,1998,1.50715053082
1181,2940,3.22085523605
1181,3251,2.59874200821
1181,273,2.45255494118
1181,585,2.42418837547
1181,1305,3.05586481094
1181,277,2.29298424721
1181,465,2.76078033447
1181,957,2.49239134789
1181,2262,2.42211151123
1181,1388,2.09936523438
1181,1840,2.82572746277
1181,3052,3.17421483994
1181,69,2.99712967873
1181,2068,2.83635449409
1181,2077,2.7305996418
1181,3718,2.76221871376
1181,1020,2.62123250961
1181,1230,3.22993636131
1181,2143,2.6989300251
1181,1006,2.6058306694
1181,1746,2.05912590027
1181,234,1.89095711708
1181,3707,2.5741109848
1181,3771,2.85457253456
1181,361,2.64735913277
1181,1346,2.67343521118
1181,3745,2.84964323044
1181,951,3.33760809898
1181,2431,2.38869047165
1181,267,2.0888171196
1181,1639,3.13908028603
1181,2290,2.70864772797
1181,1333,3.20996522903
1181,1442,2.44974017143
1181,1611,2.61717319489
1181,3014,2.51881170273
1181,3618,2.85793495178
1181,952,2.88552427292
1181,261,2.6906003952
1181,1405,2.58890151978
1181,2719,1.99843215942
1181,2889,2.75565075874
1181,2378,2.43102073669
1181,3478,2.6527993679
1181,289,2.54357457161
1181,2902,2.05115413666
1181,1923,3.15244889259
1181,2114,2.95919060707
1181,2316,2.3339881897
1181,113,2.36234331131
1181,1941,3.07332253456
1181,2539,2.75802707672
1181,2858,3.51670026779
1181,24,2.55011749268
1181,160,1.87887084484
1181,818,2.07894039154
1181,3882,2.71791028976
1181,3259,2.52944421768
1181,62,2.89708971977
1181,2505,2.40124893188
1181,3204,3.00970053673
1181,3751,3.24225234985
1181,156,3.2519557476
1181,3591,2.74288797379
1181,2133,2.71369147301
1181,3241,2.94571971893
1181,1439,2.03600168228
1181,2139,3.18697214127
1181,2541,2.63388943672
1181,2860,2.62404584885
1181,2125,2.8345990181
1181,2862,2.31770515442
1181,2074,2.6268658638
1181,3253,2.95853662491
1181,1345,2.93365931511
1181,338,2.53415417671
1181,492,2.98424696922
1181,941,3.15251350403
1181,3385,2.08524942398
1181,3869,2.49610710144
1181,195,2.21540522575
1181,1042,2.78601837158
1181,1348,3.22404289246
1181,1936,3.00861978531
1181,2016,2.06656002998
1181,3507,3.22059416771
1181,490,2.71710896492
1181,595,2.9770283699
1181,1593,2.1782271862
1181,1631,3.03872847557
1181,2472,2.33705472946
1181,1203,3.42529773712
1181,1562,1.90065670013
1181,2352,3.06677126884
1181,371,2.67507123947
1181,1931,3.23562145233
1181,3081,3.03084230423
1181,3525,2.51768708229
1181,382,2.6166510582
1181,621,2.89161396027
1181,1027,2.47708463669
1181,2491,2.23886489868
1181,203,2.37774252892
1181,640,2.24588346481
1181,782,2.20797991753
1181,1515,2.18428897858
1181,3396,3.10320615768
1181,141,2.83321166039
1181,2670,3.24757361412
1181,145,2.63835167885
1181,1511,2.74551105499
1181,2562,2.45561075211
1181,2710,2.42698931694
1181,2747,2.78368067741
1181,487,2.2590379715
1181,2283,2.60060715675
1181,2795,3.05283117294
1181,534,2.92888855934
1181,3019,3.07970452309
1181,718,2.80184960365
1181,1281,3.15468239784
1181,1474,1.77530145645
1181,3230,2.99398088455
1181,354,2.7071211338
1181,1268,2.96736979485
1181,3812,3.01202726364
1181,2146,2.46972751617
1181,2527,2.89333891869
1181,2977,2.60954165459
1181,3424,3.05806446075
1181,105,2.3650393486
1181,298,3.13965559006
1181,370,2.40143084526
1181,753,2.56839060783
1181,2151,2.57615685463
1181,2518,2.87120628357
1181,2400,2.16666483879
1181,3145,2.68406105042
1181,11,2.96043419838
1181,421,2.62990760803
1181,781,2.6946914196
1181,1482,2.89557170868
1181,3109,2.64706778526
1181,3550,2.80431509018
1181,369,2.80735993385
1181,413,2.18552613258
1181,1129,2.94621968269
1181,1821,2.48842811584
1181,68,2.81687641144
1181,2474,2.84998369217
1181,2917,3.23197937012
1181,3873,3.05673909187
1181,561,2.87889742851
1181,116,3.027821064
1181,805,2.81022596359
1181,2714,2.62334227562
1181,344,2.52769351006
1181,1693,3.00385189056
1181,2264,2.1303384304
1181,342,2.9185693264
1181,1018,2.44499158859
1181,1678,2.926653862
1181,1958,2.69591569901
1181,3100,2.94885396957
1181,3770,2.88653349876
1181,135,2.38911867142
1181,522,3.05057692528
1181,3355,2.38296127319
1181,2124,2.69168233871
1181,2,2.58969402313
1181,276,2.10846686363
1181,2302,3.02922320366
1181,365,2.63670396805
1181,999,2.7784819603
1181,1187,2.82755661011
1181,1390,2.6101307869
1181,1503,2.06126332283
1181,3329,3.06413173676
1181,1366,2.51993083954
1181,2792,2.44325399399
1181,3110,2.58358502388
1181,1702,1.92964196205
1181,1836,2.61098241806
1181,3248,1.86444234848
1181,915,3.09461069107
1181,46,2.30055689812
1181,282,2.46849751472
1181,2995,1.9786772728
1181,535,2.94020628929
1181,1870,2.76422643661
1181,1940,2.97678160667
1181,681,3.40483093262
1181,410,2.48057961464
1181,3809,2.73259401321
1181,172,2.17212462425
1181,1054,2.53259038925
1181,2282,2.84172391891
1181,252,2.62378025055
1181,1411,3.20992064476
1181,2976,2.70012807846
1181,3221,2.62409448624
1181,3701,2.73541331291
1181,144,2.72879219055
1181,785,2.92072629929
1181,1013,2.66649580002
1181,2295,3.12960577011
1181,2528,2.94614744186
1181,3949,3.59607386589
1181,2002,2.60070085526
1181,2301,3.01635527611
1181,475,3.07550740242
1181,1246,3.13182234764
1181,1713,2.47720360756
1181,104,2.81330060959
1181,180,2.92833352089
1181,468,2.7014503479
1181,932,2.9958178997
1181,2140,2.99126553535
1181,991,2.86614370346
1181,1933,3.03867840767
1181,2110,2.77471590042
1181,2417,2.43330097198
1181,407,2.63015270233
1181,521,2.88542127609
1181,2021,2.91565799713
1181,2690,2.95463991165
1181,3688,2.242872715
1181,1359,1.91858363152
1181,2454,2.81402015686
1181,1476,2.83919453621
1181,3668,3.02254676819
1530,471,3.83751869202
1530,1580,3.70028781891
1530,1395,3.44712805748
1530,3698,3.28771352768
1530,1339,3.44261097908
1530,2393,3.0938410759
1530,3000,4.24039983749
1530,3098,3.89425468445
1530,322,3.85474443436
1530,321,3.40546178818
1530,597,3.37018179893
1530,101,4.09221839905
1530,1500,3.92146134377
1530,2003,3.49454903603
1530,1259,4.22006464005
1530,1441,3.41528010368
1530,2683,3.61984014511
1530,300,3.86736059189
1530,1276,4.40419816971
1530,2240,3.5817284584
1530,1372,3.3728749752
1530,3252,3.68018722534
1530,1294,4.17299461365
1530,1875,3.45759916306
1530,3744,3.38439249992
1530,253,3.53879880905
1530,2076,3.90956306458
1530,2371,3.87811398506
1530,329,3.21887874603
1530,2496,3.18401527405
1530,3512,3.50782155991
1530,3328,3.98394632339
1530,1777,3.54951262474
1530,2502,4.01555633545
1530,333,3.60677957535
1530,1215,4.01590871811
1530,3450,3.45698237419
1530,372,3.18864893913
1530,1961,4.05522346497
1530,2407,3.53196048737
1530,2414,3.47639584541
1530,1729,3.80544185638
1530,2628,3.27529549599
1530,47,4.27588939667
1530,2109,4.10272121429
1530,353,3.60701584816
1530,1247,4.34308576584
1530,3421,4.35229682922
1530,3752,3.31683254242
1530,3826,2.58144855499
1530,52,3.77874302864
1530,1302,3.85591435432
1530,1485,3.52738380432
1530,2155,3.46483039856
1530,2600,3.48720884323
1530,440,3.77730894089
1530,1682,3.96483469009
1530,2337,3.19690799713
1530,6,3.96613883972
1530,1089,4.45413351059
1530,1952,4.18014383316
1530,3893,3.73031663895
1530,2391,3.87610650063
1530,2686,3.89928555489
1530,1171,3.83363580704
1530,2712,3.38512349129
1530,377,3.49131679535
1530,3863,3.29176521301
1530,2384,3.51837491989
1530,339,3.14850497246
1530,923,4.53365516663
1530,1517,4.05163764954
1530,2640,3.6384074688
1530,1701,3.69338917732
1530,1407,3.71846151352
1530,1357,3.86413049698
1530,2268,3.86000823975
1530,3039,4.02382659912
1530,2836,3.45493745804
1530,3327,3.61946463585
1530,1186,3.71157312393
1530,1220,4.1769080162
1530,1225,4.2664847374
1530,2891,3.48720812798
1530,2987,3.92067813873
1530,1375,3.31873416901
1530,3527,3.76759791374
1530,1732,4.02006244659
1530,2278,3.61581873894
1530,2841,3.60219502449
1530,590,3.76811647415
1530,1635,3.88005185127
1530,1396,3.77064394951
1530,1747,3.57725381851
1530,316,3.31339430809
1530,1231,4.10947275162
1530,3163,3.61095666885
1530,2567,3.27448487282
1530,1248,4.29120779037
1530,3476,3.72396755219
1530,538,3.924015522
1530,3300,3.23991966248
1530,175,3.50377511978
1530,3897,4.40329504013
1530,2915,3.74762415886
1530,1377,3.0489397049
1530,1513,3.11861872673
1530,2273,3.57796239853
1530,3129,3.88099074364
1530,766,3.70186972618
1530,2424,2.9830019474
1530,555,4.19244670868
1530,3479,3.55689525604
1530,1060,4.18120765686
1530,2959,4.26542615891
1530,380,3.56765055656
1530,648,3.30631065369
1530,1358,4.31196880341
1530,565,3.09814786911
1530,434,2.91156792641
1530,1673,4.07035827637
1530,3516,3.62522339821
1530,2333,3.80228185654
1530,3052,3.82775473595
1530,3608,3.91572189331
1530,3763,3.57392692566
1530,543,3.62525129318
1530,1261,4.11862897873
1530,524,3.54666852951
1530,661,3.55413007736
1530,509,3.55182147026
1530,1094,3.67361807823
1530,3386,3.92420721054
1530,3526,3.85816287994
1530,2167,3.45933365822
1530,3745,3.42657661438
1530,2641,3.33342528343
1530,3168,3.90808558464
1530,1343,3.78335142136
1530,2012,3.25438284874
1530,2671,3.41098213196
1530,1611,3.39822793007
1530,1704,4.18578147888
1530,1918,2.89627718925
1530,249,3.70814180374
1530,2311,3.44132423401
1530,288,3.36075520515
1530,3317,4.0503821373
1530,356,4.02497529984
1530,25,3.82184839249
1530,1923,4.17055702209
1530,1078,3.98959732056
1530,3755,3.26855611801
1530,3514,3.10236668587
1530,480,3.74240064621
1530,3591,3.42691802979
1530,1610,3.96404719353
1530,2359,3.9130358696
1530,2291,3.83532547951
1530,21,3.78433799744
1530,1393,3.72823643684
1530,1587,3.55351853371
1530,3253,3.95891666412
1530,1079,4.20345163345
1530,1648,3.65187311172
1530,492,3.76878404617
1530,1257,4.1369342804
1530,3627,3.64069581032
1530,3255,3.60927629471
1530,3081,3.64659881592
1530,786,2.87798881531
1530,3396,4.04495286942
1530,141,3.5113568306
1530,592,3.77848863602
1530,953,4.2969493866
1530,1909,3.54831838608
1530,2710,3.37812662125
1530,3614,3.39886403084
1530,2795,4.10069274902
1530,1120,3.84511828423
1530,708,3.3624856472
1530,1268,3.60785198212
1530,3424,3.99793457985
1530,3544,3.13465332985
1530,1370,3.44074630737
1530,3145,3.38957929611
1530,150,3.95854067802
1530,508,3.86487531662
1530,2001,3.50793576241
1530,3347,4.03518438339
1530,2353,3.50408196449
1530,1228,4.35738992691
1530,1285,4.02505064011
1530,3623,3.07259130478
1530,373,3.95179343224
1530,1678,3.69672012329
1530,3100,3.66981220245
1530,3360,4.01062059402
1530,3785,3.21104049683
1530,2617,3.25163173676
1530,2762,4.40025091171
1530,2890,4.00287437439
1530,337,3.93397092819
1530,909,4.19182491302
1530,1954,4.14408254623
1530,3160,4.08929824829
1530,3448,3.70961499214
1530,2,3.07395267487
1530,778,4.11982059479
1530,2302,3.81975865364
1530,3107,3.3379650116
1530,3536,3.68549132347
1530,2115,3.66391324997
1530,357,3.74242115021
1530,2000,3.86735916138
1530,1373,2.47896146774
1530,1449,4.37610816956
1530,2010,4.08183193207
1530,2348,3.58135795593
1530,3329,4.15149688721
1530,3174,3.65194296837
1530,2406,3.6262447834
1530,1805,3.50633263588
1530,2011,3.43104982376
1530,1371,2.98593735695
1530,1836,3.51873087883
1530,3033,3.48652839661
1530,1101,3.4501721859
1530,1376,3.62257099152
1530,1584,3.69551134109
1530,1674,4.00032949448
1530,3809,3.50482773781
1530,252,3.07824587822
1530,1676,3.22836637497
1530,2289,4.09860610962
1530,785,3.7755522728
1530,2528,3.60704064369
1530,2002,3.02517485619
1530,475,3.88028407097
1530,1246,3.96761155128
1530,104,3.61931967735
1530,2021,3.3581366539
1530,2713,2.34235906601
1530,2746,3.48790812492
1530,1476,3.7287094593
1530,2706,3.81630635262
1530,3825,2.59580421448
1979,3512,3.43133616447
1979,3276,2.08062434196
1979,3793,3.16925668716
1979,3534,2.9653403759
1979,3316,2.8256855011
1979,3354,2.58208322525
1979,3510,3.44494915009
1979,3189,3.19662880898
1979,3623,2.82311582565
1979,3578,3.66902828217
2041,2122,1.86133432388
2041,3175,3.74379086494
2041,858,4.01342773438
2041,1025,3.47785162926
2041,1084,3.63802695274
2041,1270,3.75450778008
2041,3000,3.93080210686
2041,2096,3.59082126617
2041,2622,3.34193110466
2041,3566,3.25330543518
2041,588,3.695135355
2041,898,4.073325634
2041,3028,3.74684143066
2041,296,3.72275614738
2041,1016,3.09735274315
2041,593,3.89281725883
2041,1199,3.76291537285
2041,1653,3.58622670174
2041,2797,3.69395971298
2041,950,4.06487464905
2041,2739,3.6767718792
2041,34,3.74936652184
2041,1198,4.18764305115
2041,1344,3.42631101608
2041,1537,3.91455411911
2041,3152,3.53159809113
2041,1500,3.65320920944
2041,2261,3.15960597992
2041,2463,3.29615807533
2041,596,3.51341772079
2041,1243,3.85138511658
2041,1296,3.90087509155
2041,2018,3.49563479424
2041,2355,3.71256542206
2041,2583,3.59112238884
2041,300,3.5833876133
2041,587,3.22235655785
2041,1307,3.93376493454
2041,914,3.97593712807
2041,3252,3.44197177887
2041,3264,2.88968920708
2041,3435,4.05786705017
2041,3270,3.05265617371
2041,3072,3.66042113304
2041,916,4.12364244461
2041,2644,3.45318412781
2041,3528,2.84010314941
2041,1210,3.83937931061
2041,1955,3.5301964283
2041,2804,3.92033886909
2041,1873,3.48341846466
2041,3512,3.52438235283
2041,1093,2.95518636703
2041,2236,3.3367357254
2041,2409,2.66602230072
2041,2723,2.97821211815
2041,3548,3.71890664101
2041,223,3.58093070984
2041,2090,3.31143188477
2041,2692,3.96139669418
2041,1208,3.78896307945
2041,3260,3.54129934311
2041,926,3.95591545105
2041,1978,1.3534091711
2041,3071,3.60511350632
2041,3546,3.37101602554
2041,372,3.0363175869
2041,1125,3.50094532967
2041,1961,3.78751921654
2041,2407,3.32518315315
2041,1291,3.91553330421
2041,3689,1.64333117008
2041,924,3.67845845222
2041,111,3.66635870934
2041,1197,4.18001794815
2041,2181,3.46040511131
2041,3504,3.68771648407
2041,47,3.67349720001
2041,1207,4.18468666077
2041,3045,3.00929903984
2041,2398,3.76312613487
2041,671,3.53788042068
2041,1694,3.36802077293
2041,906,3.86720728874
2041,955,4.03767490387
2041,1288,3.74833774567
2041,912,4.1985669136
2041,2796,2.58571577072
2041,1247,3.86278510094
2041,1304,3.90818667412
2041,2329,3.89824008942
2041,3421,3.55437302589
2041,2941,3.43364191055
2041,1,3.99596238136
2041,3125,3.21162033081
2041,52,3.36335301399
2041,1302,3.66880750656
2041,1485,3.15324687958
2041,1902,3.32696413994
2041,2138,3.70314717293
2041,2183,3.77349758148
2041,3147,3.82946276665
2041,3006,3.8448548317
2041,3210,3.3360221386
2041,2059,2.98514008522
2041,280,3.28836965561
2041,348,3.47187042236
2041,1663,3.44182777405
2041,1682,3.74578690529
2041,2471,2.45527148247
2041,6,3.44443941116
2041,1367,2.77377963066
2041,2433,3.11773824692
2041,2470,3.23038887978
2041,1242,3.93094396591
2041,1380,3.40293478966
2041,1834,3.76940178871
2041,3549,3.6972193718
2041,1956,3.73224258423
2041,3893,3.38258957863
2041,2161,3.46815013885
2041,500,3.24912500381
2041,1353,2.91599154472
2041,2193,3.32975244522
2041,1994,3.15856862068
2041,1394,3.65306329727
2041,920,3.66916942596
2041,647,3.32812476158
2041,1968,3.60585737228
2041,339,3.37728762627
2041,919,4.01867246628
2041,923,4.02802562714
2041,1517,3.27630019188
2041,2177,3.10732293129
2041,969,4.03757715225
2041,1028,3.79808878899
2041,3730,3.83692240715
2041,491,3.13597345352
2041,2245,3.26264476776
2041,2640,3.33003997803
2041,96,4.00448179245
2041,3034,3.63402366638
2041,1029,3.45983433723
2041,1407,3.12986779213
2041,1010,3.03065037727
2041,2268,3.61609840393
2041,3552,3.31974053383
2041,1748,3.55999732018
2041,2085,3.44873571396
2041,3039,3.56317996979
2041,2176,3.56867909431
2041,3097,3.84800958633
2041,1220,3.6510887146
2041,1225,4.00517749786
2041,2987,3.56405067444
2041,41,3.73854589462
2041,904,4.15020895004
2041,931,3.76430630684
2041,1321,3.16201019287
2041,1979,1.52544975281
2041,2410,2.39146208763
2041,43,3.22888994217
2041,1253,3.87908220291
